,fcw,hmw,ldw,pcw,Alert,Lat,Long,Vehicle,Speed,Time-Hour,Time-Min,Time-Sec,Date-Year,Date-Month,Date-Day
5593,0,0,1,0,cas_ldw,12.904421,80.094657,805,33,16,39,12,2022,06,16
5594,0,1,0,0,cas_hmw,12.905623,80.095568,805,51,16,39,21,2022,06,16
5595,0,1,0,0,cas_hmw,12.909214,80.098639,5339,26,16,39,23,2022,06,16
5596,0,1,0,0,cas_hmw,12.907206,80.096718,805,41,16,39,29,2022,06,16
5597,0,1,0,0,cas_hmw,12.909214,80.098639,5339,26,16,39,31,2022,06,16
5598,1,0,0,0,cas_fcw,12.909619,80.099295,5339,32,16,39,39,2022,06,16
5599,0,1,0,0,cas_hmw,12.857203,80.070222,2846,43,16,41,23,2022,06,16
5600,0,1,0,0,cas_hmw,12.913077,80.101469,805,50,16,41,29,2022,06,16
5601,0,1,0,0,cas_hmw,12.915874,80.104853,5339,49,16,41,34,2022,06,16
5602,0,1,0,0,cas_hmw,12.915874,80.104853,5339,49,16,41,37,2022,06,16
5603,0,1,0,0,cas_hmw,12.856315,80.06955,2846,45,16,41,41,2022,06,16
5604,0,1,0,0,cas_hmw,12.85538,80.068851,2846,44,16,41,44,2022,06,16
5605,0,1,0,0,cas_hmw,12.914911,80.101956,805,52,16,41,45,2022,06,16
5606,0,1,0,0,cas_hmw,12.85538,80.068851,2846,44,16,41,48,2022,06,16
5607,0,1,0,0,cas_hmw,12.916217,80.105602,805,45,16,42,14,2022,06,16
5608,0,1,0,0,cas_hmw,12.852045,80.066403,2846,45,16,42,24,2022,06,16
5609,1,0,0,0,cas_fcw,12.917035,80.107121,805,37,16,42,27,2022,06,16
5610,0,1,0,0,cas_hmw,12.918639,80.109268,5339,46,16,42,30,2022,06,16
5611,0,1,0,0,cas_hmw,12.917985,80.108438,805,37,16,42,45,2022,06,16
5612,0,0,1,0,cas_ldw,12.920041,80.111022,5339,45,16,42,50,2022,06,16
5613,0,1,0,0,cas_hmw,12.917985,80.108438,805,37,16,42,53,2022,06,16
5614,0,1,0,0,cas_hmw,12.91905,80.10977,805,41,16,43,07,2022,06,16
5615,0,0,1,0,cas_ldw,12.919933,80.110837,805,40,16,43,24,2022,06,16
5616,0,1,0,0,cas_hmw,12.922704,80.113766,805,39,16,43,45,2022,06,16
5617,0,1,0,0,cas_hmw,12.923271,80.114352,5339,24,16,43,46,2022,06,16
5618,0,1,0,0,cas_hmw,12.924621,80.115707,5339,50,16,44,04,2022,06,16
5619,0,1,0,0,cas_hmw,12.9236,80.114655,805,37,16,44,09,2022,06,16
5620,0,1,0,0,cas_hmw,12.925446,80.116534,5339,46,16,44,12,2022,06,16
5621,0,1,0,0,cas_hmw,12.925446,80.116534,5339,46,16,44,14,2022,06,16
5622,0,1,0,0,cas_hmw,12.924591,80.115669,805,41,16,44,22,2022,06,16
5623,1,0,0,0,cas_fcw,12.926289,80.1174,5339,43,16,44,23,2022,06,16
5624,0,1,0,0,cas_hmw,12.926952,80.118051,5339,28,16,44,38,2022,06,16
5625,0,1,0,0,cas_hmw,12.927443,80.118562,5339,29,16,44,47,2022,06,16
5626,0,1,0,0,cas_hmw,12.929775,80.12086,5339,36,16,45,29,2022,06,16
5627,0,1,0,0,cas_hmw,12.929775,80.12086,5339,36,16,45,31,2022,06,16
5628,0,1,0,0,cas_hmw,12.930246,80.121373,805,33,16,46,39,2022,06,16
5629,0,1,0,0,cas_hmw,12.931466,80.122592,805,51,16,46,55,2022,06,16
5630,0,0,1,0,cas_ldw,12.840604,80.056408,2846,54,16,46,57,2022,06,16
5631,0,1,0,0,cas_hmw,12.93264,80.123741,805,38,16,47,08,2022,06,16
5632,0,0,1,0,cas_ldw,12.840604,80.056408,2846,54,16,47,22,2022,06,16
5633,0,1,0,0,cas_hmw,12.934972,80.125969,805,38,16,47,39,2022,06,16
5634,0,1,0,0,cas_hmw,12.934972,80.125969,805,38,16,47,40,2022,06,16
5635,0,1,0,0,cas_hmw,12.93572,80.126531,805,14,16,47,54,2022,06,16
5636,0,1,0,0,cas_hmw,12.93572,80.126531,805,14,16,47,58,2022,06,16
5637,0,1,0,0,cas_hmw,12.93572,80.126531,805,14,16,47,58,2022,06,16
5638,0,0,1,0,cas_ldw,12.936136,80.126965,805,22,16,48,10,2022,06,16
5639,0,0,1,0,cas_ldw,12.937806,80.128494,5339,56,16,48,13,2022,06,16
5640,0,0,1,0,cas_ldw,12.825802,80.040883,2846,51,16,48,42,2022,06,16
5641,0,1,0,0,cas_hmw,12.941419,80.131929,805,58,16,49,06,2022,06,16
5642,0,0,1,0,cas_ldw,12.823511,80.039192,2846,59,16,49,07,2022,06,16
5643,0,0,1,0,cas_ldw,12.942566,80.133129,805,30,16,49,16,2022,06,16
5644,0,1,0,0,cas_hmw,12.821167,80.037645,2846,51,16,49,20,2022,06,16
5645,0,1,0,0,cas_hmw,12.943126,80.133698,5339,23,16,49,24,2022,06,16
5646,0,0,1,0,cas_ldw,12.944392,80.134774,805,47,16,49,51,2022,06,16
5647,0,0,1,0,cas_ldw,12.945853,80.135934,5339,57,16,50,02,2022,06,16
5648,0,1,0,0,cas_hmw,12.95015,80.139182,5339,17,16,50,50,2022,06,16
5649,0,0,1,0,cas_ldw,12.811677,80.031094,2846,59,16,50,52,2022,06,16
5650,0,1,0,0,cas_hmw,12.950457,80.139459,805,22,16,51,00,2022,06,16
5651,0,1,0,0,cas_hmw,12.951206,80.140031,805,25,16,51,15,2022,06,16
5652,0,1,0,0,cas_hmw,12.951206,80.140031,805,25,16,51,22,2022,06,16
5653,0,1,0,0,cas_hmw,12.954208,80.142061,5339,48,16,51,33,2022,06,16
5654,0,0,1,0,cas_ldw,12.805276,80.02697,2846,55,16,51,48,2022,06,16
5655,0,1,0,0,cas_hmw,12.956238,80.143072,5339,43,16,52,02,2022,06,16
5656,0,1,0,0,cas_hmw,12.957175,80.143586,5339,34,16,52,06,2022,06,16
5657,0,1,0,0,cas_hmw,12.957175,80.143586,5339,34,16,52,07,2022,06,16
5658,0,1,0,0,cas_hmw,12.955946,80.142952,805,0,16,52,47,2022,06,16
5659,0,1,0,0,cas_hmw,12.955946,80.142952,805,0,16,52,49,2022,06,16
5660,0,1,0,0,cas_hmw,12.955946,80.142952,805,0,16,52,49,2022,06,16
5661,0,1,0,0,cas_hmw,12.80053,80.023838,2846,46,16,53,09,2022,06,16
5662,1,0,0,0,cas_fcw,12.956395,80.143222,805,26,16,53,28,2022,06,16
5663,0,1,0,0,cas_hmw,12.796187,80.021017,2846,55,16,53,53,2022,06,16
5664,0,1,0,0,cas_hmw,12.960211,80.145074,805,23,16,54,12,2022,06,16
5665,0,0,1,0,cas_ldw,12.965749,80.148309,5339,52,16,54,21,2022,06,16
5666,0,0,1,0,cas_ldw,12.792416,80.018537,2846,55,16,54,30,2022,06,16
5667,0,1,0,0,cas_hmw,12.96947,80.150071,5339,54,16,54,46,2022,06,16
5668,0,1,0,0,cas_hmw,12.790378,80.017269,2846,46,16,54,56,2022,06,16
5669,0,0,1,0,cas_ldw,12.965982,80.148429,805,59,16,55,17,2022,06,16
5670,0,1,0,0,cas_hmw,12.786034,80.01464,2846,39,16,55,42,2022,06,16
5671,0,1,0,0,cas_hmw,12.974953,80.155483,5339,42,16,55,47,2022,06,16
5672,0,0,1,0,cas_ldw,12.970242,80.15045,805,58,16,55,50,2022,06,16
5673,0,0,1,0,cas_ldw,12.78502,80.014103,2846,49,16,55,55,2022,06,16
5674,0,0,1,0,cas_ldw,12.783787,80.013494,2846,58,16,56,00,2022,06,16
5675,0,1,0,0,cas_hmw,12.976207,80.157287,5339,48,16,56,02,2022,06,16
5676,0,1,0,0,cas_hmw,12.970242,80.15045,805,58,16,56,08,2022,06,16
5677,0,1,0,0,cas_hmw,12.976832,80.158226,5339,43,16,56,14,2022,06,16
5678,0,1,0,0,cas_hmw,12.977523,80.159315,5339,57,16,56,24,2022,06,16
5679,0,1,0,0,cas_hmw,12.973651,80.153538,805,59,16,56,32,2022,06,16
5680,0,0,1,0,cas_ldw,12.779768,80.011667,2846,58,16,56,32,2022,06,16
5681,0,1,0,0,cas_hmw,12.978383,80.160544,5339,57,16,56,37,2022,06,16
5682,0,1,0,0,cas_hmw,12.979228,80.161717,5339,55,16,56,42,2022,06,16
5683,0,0,1,0,cas_ldw,12.778429,80.0111,2846,58,16,56,46,2022,06,16
5684,0,1,0,0,cas_hmw,12.979228,80.161717,5339,55,16,56,47,2022,06,16
5685,0,1,0,0,cas_hmw,12.976309,80.157399,805,48,16,57,01,2022,06,16
5686,0,1,0,0,cas_hmw,12.77442,80.009341,2846,57,16,57,10,2022,06,16
5687,0,1,0,0,cas_hmw,12.981669,80.166957,5339,57,16,57,27,2022,06,16
5688,0,1,0,0,cas_hmw,12.978749,80.16098,805,50,16,57,30,2022,06,16
5689,0,0,1,0,cas_ldw,12.770725,80.007644,2846,52,16,57,44,2022,06,16
5690,0,0,1,0,cas_ldw,12.983162,80.169553,5339,62,16,57,49,2022,06,16
5691,0,0,1,0,cas_ldw,12.984808,80.172184,5339,52,16,58,04,2022,06,16
5692,0,0,1,0,cas_ldw,12.768243,80.006366,2846,58,16,58,06,2022,06,16
5693,0,0,1,0,cas_ldw,12.766919,80.005752,2846,57,16,58,13,2022,06,16
5694,0,0,1,0,cas_ldw,12.981403,80.166498,805,55,16,58,14,2022,06,16
5695,0,1,0,0,cas_hmw,12.985524,80.173282,5339,49,16,58,15,2022,06,16
5696,0,1,0,0,cas_hmw,12.981403,80.166498,805,55,16,58,21,2022,06,16
5697,0,1,0,0,cas_hmw,12.986659,80.174946,5339,34,16,58,40,2022,06,16
5698,0,1,0,0,cas_hmw,12.987962,80.176694,5339,31,16,59,17,2022,06,16
5699,0,0,0,1,cas_pcw,12.761639,80.00377,2846,22,16,59,17,2022,06,16
5700,0,0,0,1,cas_pcw,12.760494,80.003494,2846,14,16,59,33,2022,06,16
5701,0,1,0,0,cas_hmw,12.989749,80.179063,5339,32,16,59,59,2022,06,16
5702,0,1,0,0,cas_hmw,12.990996,80.180725,5339,41,17,00,17,2022,06,16
5703,0,1,0,0,cas_hmw,12.990996,80.180725,5339,41,17,00,21,2022,06,16
5704,0,1,0,0,cas_hmw,12.991608,80.181512,5339,40,17,00,25,2022,06,16
5705,0,1,0,0,cas_hmw,12.987214,80.175736,805,35,17,00,26,2022,06,16
5706,0,1,0,0,cas_hmw,12.991608,80.181512,5339,40,17,00,26,2022,06,16
5707,0,1,0,0,cas_hmw,12.987214,80.175736,805,35,17,00,36,2022,06,16
5708,0,1,0,0,cas_hmw,12.988128,80.177029,805,36,17,00,43,2022,06,16
5709,0,0,1,0,cas_ldw,12.754855,80.001316,2846,55,17,00,56,2022,06,16
5710,0,0,1,0,cas_ldw,12.75241,79.999739,2846,58,17,01,09,2022,06,16
5711,0,0,1,0,cas_ldw,12.746605,79.995272,2846,58,17,02,07,2022,06,16
5712,0,1,0,0,cas_hmw,12.742592,79.99206,2846,23,17,03,10,2022,06,16
5713,0,1,0,0,cas_hmw,12.740536,79.990392,2846,42,17,03,42,2022,06,16
5714,0,0,1,0,cas_ldw,12.739323,79.989405,2846,46,17,04,04,2022,06,16
5715,1,0,0,0,cas_fcw,12.999089,80.192916,5339,36,17,04,12,2022,06,16
5716,0,1,0,0,cas_hmw,12.993791,80.184966,805,18,17,04,27,2022,06,16
5717,0,1,0,0,cas_hmw,12.999089,80.192916,5339,36,17,04,30,2022,06,16
5718,0,0,1,0,cas_ldw,12.734774,79.985779,2846,53,17,04,41,2022,06,16
5719,0,0,1,0,cas_ldw,12.733919,79.984626,2846,54,17,04,53,2022,06,16
5720,0,1,0,0,cas_hmw,12.994942,80.187236,805,56,17,05,01,2022,06,16
5721,0,1,0,0,cas_hmw,12.994942,80.187236,805,56,17,05,07,2022,06,16
5722,0,1,0,0,cas_hmw,12.995978,80.189091,805,43,17,05,13,2022,06,16
5723,0,1,0,0,cas_hmw,13.001583,80.196021,5339,29,17,05,32,2022,06,16
5724,0,1,0,0,cas_hmw,13.002043,80.196814,5339,37,17,05,35,2022,06,16
5725,0,0,1,0,cas_ldw,12.729682,79.982909,2846,56,17,05,44,2022,06,16
5726,0,1,0,0,cas_hmw,13.001863,80.198842,5339,37,17,06,00,2022,06,16
5727,0,1,0,0,cas_hmw,13.004443,80.201093,5339,37,17,06,37,2022,06,16
5728,0,1,0,0,cas_hmw,13.00066,80.194939,805,30,17,06,43,2022,06,16
5729,0,1,0,0,cas_hmw,13.005885,80.202321,5339,43,17,07,02,2022,06,16
5730,0,1,0,0,cas_hmw,13.007304,80.20358,5339,38,17,07,14,2022,06,16
5731,0,1,0,0,cas_hmw,13.001972,80.196667,805,40,17,07,15,2022,06,16
5732,0,1,0,0,cas_hmw,13.001914,80.198562,805,44,17,07,22,2022,06,16
5733,0,1,0,0,cas_hmw,13.008136,80.203674,5339,28,17,07,29,2022,06,16
5734,0,1,0,0,cas_hmw,13.001914,80.198562,805,44,17,07,30,2022,06,16
5735,0,1,0,0,cas_hmw,13.007615,80.204253,5339,55,17,07,53,2022,06,16
5736,0,1,0,0,cas_hmw,13.007615,80.204253,5339,55,17,08,02,2022,06,16
5737,0,1,0,0,cas_hmw,13.007834,80.20706,5339,56,17,08,18,2022,06,16
5738,0,1,0,0,cas_hmw,12.723289,79.981772,2846,26,17,09,13,2022,06,16
5739,0,1,0,0,cas_hmw,13.009349,80.212657,5339,49,17,09,23,2022,06,16
5740,0,1,0,0,cas_hmw,12.720968,79.981279,2846,39,17,09,45,2022,06,16
5741,0,0,1,0,cas_ldw,12.718683,79.981095,2846,50,17,10,01,2022,06,16
5742,0,1,0,0,cas_hmw,13.008221,80.209535,805,37,17,10,26,2022,06,16
5743,0,1,0,0,cas_hmw,13.008762,80.211123,805,41,17,10,45,2022,06,16
5744,0,0,1,0,cas_ldw,12.7086,79.977185,2846,48,17,11,30,2022,06,16
5745,0,1,0,0,cas_hmw,13.010487,80.216216,805,37,17,11,38,2022,06,16
5746,0,0,1,0,cas_ldw,12.707417,79.976513,2846,57,17,11,43,2022,06,16
5747,0,1,0,0,cas_hmw,13.01117,80.217755,805,42,17,12,06,2022,06,16
5748,0,0,1,0,cas_ldw,12.704802,79.973668,2846,49,17,12,14,2022,06,16
5749,0,1,0,0,cas_hmw,13.01183,80.219637,805,58,17,12,20,2022,06,16
5750,0,1,0,0,cas_hmw,13.01183,80.219637,805,58,17,12,21,2022,06,16
5751,0,1,0,0,cas_hmw,13.015462,80.225258,805,14,17,13,38,2022,06,16
5752,0,1,0,0,cas_hmw,13.015462,80.225258,805,14,17,13,39,2022,06,16
5753,0,1,0,0,cas_hmw,13.01544,80.22559,805,8,17,13,47,2022,06,16
5754,0,1,0,0,cas_hmw,13.01544,80.22559,805,8,17,13,57,2022,06,16
5755,0,1,0,0,cas_hmw,13.023435,80.227491,5339,31,17,14,04,2022,06,16
5756,0,1,0,0,cas_hmw,13.011292,80.227432,805,43,17,15,04,2022,06,16
5757,0,1,0,0,cas_hmw,13.024682,80.229002,5339,21,17,15,28,2022,06,16
5758,0,1,0,0,cas_hmw,13.008016,80.234356,805,0,17,16,11,2022,06,16
5759,0,1,0,0,cas_hmw,13.007838,80.23523,805,27,17,16,34,2022,06,16
5760,0,1,0,0,cas_hmw,13.007101,80.238961,805,27,17,17,18,2022,06,16
5761,1,0,0,0,cas_fcw,13.006816,80.240409,805,42,17,17,34,2022,06,16
5762,0,1,0,0,cas_hmw,13.006642,80.242284,805,44,17,17,47,2022,06,16
5763,0,1,0,0,cas_hmw,13.006642,80.242284,805,44,17,17,49,2022,06,16
5764,0,1,0,0,cas_hmw,13.026252,80.232128,5339,31,17,18,23,2022,06,16
5765,0,1,0,0,cas_hmw,13.026252,80.232128,5339,31,17,18,27,2022,06,16
5766,0,1,0,0,cas_hmw,13.027074,80.2338,5339,37,17,18,43,2022,06,16
5767,0,1,0,0,cas_hmw,13.027074,80.2338,5339,37,17,18,54,2022,06,16
5768,0,1,0,0,cas_hmw,13.027074,80.2338,5339,37,17,18,58,2022,06,16
5769,0,1,0,0,cas_hmw,13.027503,80.234472,5339,28,17,18,59,2022,06,16
5770,0,0,0,1,cas_pcw,12.697538,79.974921,2846,31,17,19,29,2022,06,16
5771,0,1,0,0,cas_hmw,13.029434,80.236992,5339,36,17,19,35,2022,06,16
5772,0,1,0,0,cas_hmw,13.031012,80.239515,5339,24,17,20,50,2022,06,16
5773,0,0,0,1,cas_pcw,13.006891,80.250502,805,0,17,21,01,2022,06,16
5774,0,0,0,1,cas_pcw,12.695515,79.977848,2846,25,17,21,09,2022,06,16
5775,0,0,0,1,cas_pcw,12.694349,79.978579,2846,21,17,21,34,2022,06,16
5776,0,1,0,0,cas_hmw,13.006877,80.251075,805,13,17,21,39,2022,06,16
5777,0,1,0,0,cas_hmw,13.006762,80.251736,805,16,17,21,55,2022,06,16
5778,0,1,0,0,cas_hmw,13.033716,80.244156,5339,27,17,21,56,2022,06,16
5779,0,1,0,0,cas_hmw,13.033716,80.244156,5339,27,17,21,59,2022,06,16
5780,0,1,0,0,cas_hmw,13.034112,80.244699,5339,26,17,22,02,2022,06,16
5781,0,0,1,0,cas_ldw,13.006762,80.251736,805,16,17,22,03,2022,06,16
5782,0,1,0,0,cas_hmw,13.035215,80.245939,5339,10,17,22,37,2022,06,16
5783,0,1,0,0,cas_hmw,13.00756,80.258626,805,10,17,24,26,2022,06,16
5784,0,1,0,0,cas_hmw,13.00756,80.258626,805,10,17,24,26,2022,06,16
5785,0,1,0,0,cas_hmw,13.00756,80.258626,805,10,17,24,28,2022,06,16
5786,0,0,1,0,cas_ldw,13.00791,80.258824,805,18,17,24,41,2022,06,16
5787,0,0,1,0,cas_ldw,13.008668,80.259055,805,14,17,24,57,2022,06,16
5788,0,1,0,0,cas_hmw,13.039724,80.24699,5339,27,17,25,12,2022,06,16
5789,0,1,0,0,cas_hmw,13.040572,80.24715,5339,32,17,25,21,2022,06,16
5790,0,1,0,0,cas_hmw,12.688884,79.982516,2846,26,17,25,43,2022,06,16
5791,0,1,0,0,cas_hmw,13.042819,80.24757,5339,25,17,26,13,2022,06,16
5792,0,1,0,0,cas_hmw,13.042819,80.24757,5339,25,17,26,16,2022,06,16
5793,0,1,0,0,cas_hmw,13.042819,80.24757,5339,25,17,26,19,2022,06,16
5794,0,1,0,0,cas_hmw,13.043612,80.247742,5339,30,17,26,27,2022,06,16
5795,0,1,0,0,cas_hmw,13.043612,80.247742,5339,30,17,26,27,2022,06,16
5796,0,0,0,1,cas_pcw,12.684926,79.983525,2846,20,17,26,52,2022,06,16
5797,0,1,0,0,cas_hmw,13.045654,80.248149,5339,30,17,27,21,2022,06,16
5798,0,1,0,0,cas_hmw,13.045654,80.248149,5339,30,17,27,24,2022,06,16
5799,0,1,0,0,cas_hmw,13.045654,80.248149,5339,30,17,27,25,2022,06,16
5800,0,1,0,0,cas_hmw,13.047058,80.248454,5339,26,17,27,41,2022,06,16
5801,0,1,0,0,cas_hmw,13.047058,80.248454,5339,26,17,27,42,2022,06,16
5802,0,1,0,0,cas_hmw,13.052521,80.251256,5339,39,17,28,43,2022,06,16
5803,0,1,0,0,cas_hmw,13.052521,80.251256,5339,39,17,29,25,2022,06,16
5804,0,1,0,0,cas_hmw,13.054475,80.253894,5339,27,17,29,26,2022,06,16
5805,0,1,0,0,cas_hmw,13.054475,80.253894,5339,27,17,29,28,2022,06,16
5806,0,1,0,0,cas_hmw,13.054475,80.253894,5339,27,17,29,36,2022,06,16
5807,0,1,0,0,cas_hmw,13.054902,80.254445,5339,25,17,29,37,2022,06,16
5808,0,0,0,1,cas_pcw,12.676542,79.978615,2846,41,17,30,50,2022,06,16
5809,0,0,0,1,cas_pcw,13.026156,80.265788,805,0,17,32,05,2022,06,16
5810,0,0,0,1,cas_pcw,13.029248,80.266234,805,3,17,35,09,2022,06,16
5811,0,0,1,0,cas_ldw,12.657183,79.957266,2846,31,17,36,25,2022,06,16
5812,0,0,1,0,cas_ldw,12.656608,79.955661,2846,48,17,36,37,2022,06,16
5813,0,0,0,1,cas_pcw,13.053298,80.270776,5339,26,17,36,40,2022,06,16
5814,0,0,0,1,cas_pcw,13.053226,80.271436,5339,0,17,36,54,2022,06,16
5815,0,0,1,0,cas_ldw,12.65794,79.944369,2846,40,17,38,39,2022,06,16
5816,0,0,1,0,cas_ldw,12.65794,79.944369,2846,40,17,38,49,2022,06,16
5817,0,1,0,0,cas_hmw,12.648184,79.940815,2846,50,17,40,09,2022,06,16
5818,0,0,1,0,cas_ldw,12.648184,79.940815,2846,50,17,40,19,2022,06,16
5819,0,0,1,0,cas_ldw,12.648184,79.940815,2846,50,17,40,23,2022,06,16
5820,0,0,0,1,cas_pcw,13.059406,80.274235,5339,23,17,40,36,2022,06,16
5821,0,0,0,1,cas_pcw,13.061876,80.274294,5339,24,17,41,47,2022,06,16
5822,0,0,0,1,cas_pcw,13.0631,80.274142,5339,11,17,42,11,2022,06,16
5823,0,0,0,1,cas_pcw,13.064085,80.274024,5339,13,17,42,37,2022,06,16
5824,0,0,0,1,cas_pcw,13.064085,80.274024,5339,13,17,42,47,2022,06,16
5825,0,0,0,1,cas_pcw,13.064534,80.273982,5339,12,17,42,52,2022,06,16
5826,0,0,1,0,cas_ldw,12.628316,79.930521,2846,43,17,43,42,2022,06,16
5827,0,1,0,0,cas_hmw,12.626677,79.929791,2846,53,17,43,55,2022,06,16
5828,0,0,1,0,cas_ldw,12.62454,79.928868,2846,58,17,44,12,2022,06,16
5829,0,0,1,0,cas_ldw,12.613751,79.924899,2846,55,17,45,27,2022,06,16
5830,0,0,0,1,cas_pcw,13.068251,80.269226,5339,10,17,48,02,2022,06,16
5831,0,0,0,1,cas_pcw,13.071516,80.26464,5339,25,17,51,05,2022,06,16
5832,0,0,1,0,cas_ldw,12.564052,79.913675,2846,56,17,51,41,2022,06,16
5833,0,0,1,0,cas_ldw,12.562129,79.91256,2846,50,17,51,52,2022,06,16
5834,0,0,1,0,cas_ldw,12.552495,79.907252,2846,56,17,53,11,2022,06,16
5835,0,0,1,0,cas_ldw,12.540941,79.904513,2846,47,17,57,18,2022,06,16
5836,0,0,1,0,cas_ldw,12.531959,79.900557,2846,46,17,58,42,2022,06,16
5837,0,0,1,0,cas_ldw,12.527169,79.8981,2846,57,17,59,36,2022,06,16
5838,0,0,1,0,cas_ldw,12.529035,79.899061,2846,45,18,00,07,2022,06,16
5839,0,0,1,0,cas_ldw,12.523064,79.896239,2846,52,18,00,10,2022,06,16
5840,0,1,0,0,cas_hmw,13.067671,80.247931,5339,24,18,00,11,2022,06,16
5841,0,1,0,0,cas_hmw,13.067671,80.247931,5339,24,18,00,11,2022,06,16
5842,0,1,0,0,cas_hmw,13.067671,80.247931,5339,24,18,00,12,2022,06,16
5843,0,0,0,1,cas_pcw,13.063894,80.250114,5339,0,18,02,20,2022,06,16
5844,0,0,0,1,cas_pcw,12.510522,79.885043,2846,12,18,04,02,2022,06,16
5845,0,0,0,1,cas_pcw,12.509314,79.884848,2846,0,18,05,11,2022,06,16
5846,0,0,1,0,cas_ldw,12.516918,79.889812,2846,52,05,14,36,2022,06,17
5847,0,0,0,1,cas_pcw,12.509047,79.88474,2846,12,06,59,13,2022,06,17
5848,0,1,0,0,cas_hmw,13.062876,80.244685,5339,23,07,07,34,2022,06,17
5849,0,0,1,0,cas_ldw,12.524164,79.896519,2846,58,07,07,59,2022,06,17
5850,0,0,1,0,cas_ldw,12.526797,79.897717,2846,56,07,08,15,2022,06,17
5851,0,1,0,0,cas_hmw,13.066211,80.24458,5339,41,07,08,35,2022,06,17
5852,0,1,0,0,cas_hmw,13.067059,80.246138,5339,39,07,08,56,2022,06,17
5853,0,1,0,0,cas_hmw,13.065838,80.243493,805,12,07,09,18,2022,06,17
5854,0,1,0,0,cas_hmw,13.066132,80.24373,805,24,07,09,19,2022,06,17
5855,0,0,1,0,cas_ldw,12.534963,79.901706,2846,46,07,10,09,2022,06,17
5856,0,0,1,0,cas_ldw,12.545331,79.905178,2846,53,07,11,42,2022,06,17
5857,0,0,1,0,cas_ldw,12.57354,79.916523,2846,58,07,15,12,2022,06,17
5858,0,0,1,0,cas_ldw,13.063045,80.264058,805,47,07,15,27,2022,06,17
5859,0,0,1,0,cas_ldw,12.576414,79.917056,2846,58,07,15,33,2022,06,17
5860,0,0,1,0,cas_ldw,12.579199,79.917847,2846,57,07,15,55,2022,06,17
5861,0,0,1,0,cas_ldw,12.581913,79.918891,2846,57,07,16,05,2022,06,17
5862,0,1,0,0,cas_hmw,13.068368,80.269358,5339,24,07,16,48,2022,06,17
5863,0,0,1,0,cas_ldw,12.592078,79.919171,2846,57,07,17,16,2022,06,17
5864,0,0,1,0,cas_ldw,12.602232,79.920118,2846,57,07,18,27,2022,06,17
5865,0,0,0,1,cas_pcw,13.060754,80.265292,805,23,07,19,35,2022,06,17
5866,0,0,0,1,cas_pcw,13.06357,80.274053,5339,24,07,20,18,2022,06,17
5867,0,0,1,0,cas_ldw,12.623553,79.92829,2846,57,07,21,21,2022,06,17
5868,0,1,0,0,cas_hmw,12.624881,79.928875,2846,57,07,21,33,2022,06,17
5869,0,1,0,0,cas_hmw,12.627387,79.929976,2846,48,07,21,53,2022,06,17
5870,0,0,0,1,cas_pcw,13.059912,80.274372,5339,14,07,22,02,2022,06,17
5871,0,0,0,1,cas_pcw,13.059215,80.274285,5339,4,07,22,10,2022,06,17
5872,0,0,0,1,cas_pcw,13.057695,80.27402,5339,27,07,22,35,2022,06,17
5873,0,0,0,1,cas_pcw,13.057044,80.273928,5339,19,07,22,49,2022,06,17
5874,0,0,1,0,cas_ldw,12.631994,79.931912,2846,47,07,22,56,2022,06,17
5875,0,0,1,0,cas_ldw,12.644431,79.938924,2846,57,07,24,43,2022,06,17
5876,0,1,0,0,cas_hmw,12.645683,79.939663,2846,56,07,24,51,2022,06,17
5877,0,1,0,0,cas_hmw,12.646856,79.940259,2846,42,07,24,54,2022,06,17
5878,0,0,1,0,cas_ldw,12.65215,79.940238,2846,57,07,25,47,2022,06,17
5879,0,0,1,0,cas_ldw,12.656338,79.94038,2846,53,07,26,06,2022,06,17
5880,0,0,1,0,cas_ldw,12.657514,79.94114,2846,58,07,26,22,2022,06,17
5881,0,0,1,0,cas_ldw,12.658383,79.943849,2846,58,07,26,34,2022,06,17
5882,0,0,1,0,cas_ldw,12.656128,79.951813,2846,59,07,27,42,2022,06,17
5883,0,0,0,1,cas_pcw,13.047527,80.266294,805,9,07,27,44,2022,06,17
5884,0,0,1,0,cas_ldw,12.656128,79.951813,2846,59,07,27,52,2022,06,17
5885,0,0,0,1,cas_pcw,13.045032,80.266757,805,30,07,28,56,2022,06,17
5886,0,1,0,0,cas_hmw,13.042632,80.268037,805,38,07,29,07,2022,06,17
5887,0,0,1,0,cas_ldw,12.659278,79.962654,2846,50,07,29,32,2022,06,17
5888,0,1,0,0,cas_hmw,13.054402,80.253878,5339,31,07,30,44,2022,06,17
5889,0,0,1,0,cas_ldw,12.667857,79.972498,2846,58,07,31,21,2022,06,17
5890,0,1,0,0,cas_hmw,13.052793,80.251658,5339,31,07,31,38,2022,06,17
5891,0,1,0,0,cas_hmw,13.052793,80.251658,5339,31,07,31,39,2022,06,17
5892,0,1,0,0,cas_hmw,13.052793,80.251658,5339,31,07,31,39,2022,06,17
5893,0,1,0,0,cas_hmw,12.671785,79.976139,2846,41,07,32,21,2022,06,17
5894,0,0,1,0,cas_ldw,13.04841,80.249713,5339,31,07,33,20,2022,06,17
5895,0,0,1,0,cas_ldw,13.047574,80.248948,5339,52,07,33,26,2022,06,17
5896,0,1,0,0,cas_hmw,13.044598,80.248084,5339,39,07,34,26,2022,06,17
