,Lat,Long
5887,12.659278,79.962654
5888,13.054402,80.253878
5889,12.667857,79.972498
5890,13.052793,80.251658
5891,13.052793,80.251658
5892,13.052793,80.251658
5893,12.671785,79.976139
5894,13.04841,80.249713
5895,13.047574,80.248948
5896,13.044598,80.248084
5897,13.043021,80.247753
5898,13.041905,80.247715
5899,13.040922,80.247465
5900,12.68475,79.983443
5901,12.685462,79.983465
5902,13.033969,80.244632
5903,13.02368,80.264216
5904,13.031006,80.23977
5905,13.029986,80.237921
5906,13.029986,80.237921
5907,12.690361,79.980598
5908,13.029986,80.237921
5909,13.020252,80.262991
5910,13.020252,80.262991
5911,13.027899,80.235347
5912,13.027899,80.235347
5913,13.018955,80.262686
5914,13.02667,80.233289
5915,13.016085,80.25963
5916,13.015327,80.259339
5917,12.694256,79.978647
5918,13.012815,80.259235
5919,13.023132,80.227321
5920,13.023132,80.227321
5921,13.020297,80.225014
5922,13.014165,80.226319
5923,12.697225,79.972659
5924,13.009863,80.226819
5925,13.006444,80.25583
5926,13.006532,80.254726
5927,13.012162,80.221195
5928,13.006519,80.253654
5929,13.011694,80.21946
5930,13.006677,80.25177
5931,13.011284,80.218294
5932,13.010801,80.217059
5933,13.006766,80.250067
5934,13.01008,80.214987
5935,12.701091,79.969
5936,12.701091,79.969
5937,12.701091,79.969
5938,12.702264,79.970134
5939,12.702976,79.971053
5940,12.703782,79.972071
5941,12.705562,79.974389
5942,13.007162,80.204798
5943,13.006612,80.243018
5944,12.711712,79.978906
5945,13.004708,80.201295
5946,13.006922,80.239668
5947,13.007361,80.237533
5948,13.007898,80.234918
5949,13.008068,80.234128
5950,13.001223,80.195809
5951,13.008267,80.233078
5952,13.009103,80.228776
5953,12.999341,80.193394
5954,12.999341,80.193394
5955,13.009594,80.227402
5956,13.009594,80.227402
5957,12.998285,80.192056
5958,13.011192,80.223861
5959,12.724204,79.981885
5960,12.729641,79.982705
5961,13.011714,80.219491
5962,13.011268,80.218128
5963,13.010782,80.216983
5964,12.735107,79.985806
5965,12.736121,79.986871
5966,13.009624,80.213596
5967,13.009181,80.212364
5968,13.008117,80.209266
5969,13.007631,80.206469
5970,12.989787,80.179382
5971,12.989482,80.179015
5972,12.987832,80.176758
5973,13.007024,80.204528
5974,13.005417,80.201891
5975,12.985225,80.172963
5976,12.748506,79.996512
5977,12.983018,80.169412
5978,12.750698,79.998264
5979,13.0018,80.199807
5980,12.982245,80.168159
5981,13.0018,80.199807
5982,13.0018,80.199807
5983,13.001787,80.198784
5984,13.001787,80.198784
5985,12.752877,79.999782
5986,13.001917,80.196912
5987,12.754099,80.000553
5988,13.001917,80.196912
5989,12.755312,80.001319
5990,12.757669,80.002426
5991,12.758933,80.002818
5992,12.998989,80.192961
5993,12.759769,80.003065
5994,12.997806,80.191483
5995,12.976634,80.157998
5996,12.995844,80.189106
5997,12.764875,80.004739
5998,12.766211,80.005311
5999,12.768822,80.006532
6000,12.993748,80.185113
6001,12.99316,80.184045
6002,12.991504,80.181556
6003,12.990592,80.180397
6004,12.969506,80.15015
6005,12.989595,80.179196
6006,12.989329,80.17884
6007,12.968095,80.149497
6008,12.986833,80.175328
6009,12.985989,80.174119
6010,12.964138,80.147521
6011,12.962942,80.146851
6012,12.98286,80.169084
6013,12.980635,80.165268
6014,12.957236,80.143796
6015,12.979702,80.162696
6016,12.799473,80.022966
6017,12.95609,80.143173
6018,12.979702,80.162696
6019,12.955152,80.14266
6020,12.979702,80.162696
6021,12.978545,80.160974
6022,12.805586,80.026969
6023,12.978545,80.160974
6024,12.952859,80.141385
6025,12.952859,80.141385
6026,12.808621,80.028893
6027,12.949167,80.138551
6028,12.815707,80.033555
6029,12.971441,80.151109
6030,12.971441,80.151109
6031,12.970784,80.150766
6032,12.970784,80.150766
6033,12.819976,80.036596
6034,12.825698,80.04061
6035,12.941276,80.131934
6036,12.966076,80.148585
6037,12.829833,80.044775
6038,12.964508,80.147822
6039,12.963645,80.147314
6040,12.937696,80.128527
6041,12.961653,80.146127
6042,12.961653,80.146127
6043,12.961653,80.146127
6044,12.961653,80.146127
6045,12.961653,80.146127
6046,12.960066,80.145309
6047,12.836944,80.052219
6048,12.935064,80.126263
6049,12.933033,80.124305
6050,12.933033,80.124305
6051,12.840702,80.056076
6052,12.931135,80.122383
6053,12.926486,80.117664
6054,12.926486,80.117664
6055,12.924933,80.116098
6056,12.922847,80.114017
6057,12.921813,80.112966
6058,12.949723,80.139026
6059,12.917387,80.107804
6060,12.948147,80.137734
6061,12.948147,80.137734
6062,12.847098,80.062522
6063,12.915105,80.103688
6064,12.944856,80.13525
6065,12.943883,80.134488
6066,12.850292,80.064842
6067,12.913942,80.101954
6068,12.942416,80.133068
6069,12.855486,80.068671
6070,12.939781,80.13038
6071,12.939781,80.13038
6072,12.909041,80.098866
6073,12.909041,80.098866
6074,12.93606,80.127184
6075,12.9052,80.095582
6076,12.9052,80.095582
6077,12.904678,80.095233
6078,12.868435,80.075752
6079,12.928321,80.119508
6080,12.899352,80.091008
6081,12.896908,80.089153
6082,12.925884,80.117032
6083,12.892354,80.085752
6084,12.922423,80.113598
6085,12.922423,80.113598
6086,12.887635,80.083655
6087,12.921488,80.112665
6088,12.886329,80.083122
6089,12.915686,80.104748
6090,12.878911,80.080963
6091,12.878911,80.080963
6092,12.878911,80.080963
6093,12.877676,80.084443
6094,12.904672,80.09518
6095,12.903026,80.093827
6096,12.902328,80.093295
6097,12.89973,80.091391
6098,12.894759,80.087564
6099,12.893693,80.086779
6100,12.892537,80.085919
6101,12.892537,80.085919
6102,12.875968,80.083997
6103,12.887493,80.083576
6104,12.881906,80.081441
6105,12.875807,80.083867
6106,12.875634,80.084166
6107,12.876069,80.083294
6108,12.87581,80.083868
6109,12.875326,80.083738
6110,12.879147,80.080194
6111,12.879147,80.080194
6112,12.876245,80.079189
6113,12.879218,80.080094
6114,12.873581,80.078025
6115,12.88475,80.081961
6116,12.888159,80.083682
6117,12.888069,80.083644
6118,12.892383,80.085629
6119,12.892062,80.085449
6120,12.859784,80.07218
6121,12.859784,80.07218
6122,12.896479,80.088673
6123,12.902935,80.093535
6124,12.904122,80.094401
6125,12.904122,80.094401
6126,12.905807,80.095693
6127,12.909181,80.098682
6128,12.909181,80.098682
6129,12.909181,80.098682
6130,12.914572,80.101764
6131,12.914572,80.101764
6132,12.842457,80.058359
6133,12.916288,80.10579
6134,12.840857,80.056653
6135,12.916812,80.106746
6136,12.913788,80.101565
6137,12.9172,80.107444
6138,12.837913,80.053452
6139,12.833837,80.049219
6140,12.92224,80.113293
6141,12.832832,80.048161
6142,12.832832,80.048161
6143,12.830974,80.046236
6144,12.92656,80.117656
6145,12.827209,80.042248
6146,12.825183,80.040495
6147,12.929319,80.120411
6148,12.929319,80.120411
6149,12.929319,80.120411
6150,12.930141,80.121187
6151,12.930141,80.121187
6152,12.930141,80.121187
6153,12.92766,80.118783
6154,12.928327,80.119449
6155,12.931761,80.122845
6156,12.93025,80.121355
6157,12.93025,80.121355
6158,12.935825,80.126719
6159,12.936162,80.127068
6160,12.933476,80.124605
6161,12.937486,80.12822
6162,12.93573,80.126667
6163,12.9363,80.12717
6164,12.9363,80.12717
6165,12.800942,80.024087
6166,12.943533,80.134068
6167,12.939672,80.130143
6168,12.797623,80.021929
6169,12.940591,80.13104
6170,12.943324,80.133894
6171,12.950237,80.139282
6172,12.791648,80.018042
6173,12.785509,80.014331
6174,12.781535,80.012434
6175,12.960236,80.145066
6176,12.770183,80.007342
6177,12.957383,80.143735
6178,12.96079,80.145381
6179,12.766339,80.005514
6180,12.764234,80.004636
6181,12.963673,80.147004
6182,12.966442,80.14863
6183,12.960301,80.145121
6184,12.970275,80.150444
6185,12.970275,80.150444
6186,12.970275,80.150444
6187,12.970275,80.150444
6188,12.972163,80.151479
6189,12.972163,80.151479
6190,12.972163,80.151479
6191,12.972163,80.151479
6192,12.973568,80.153481
6193,12.973568,80.153481
6194,12.966351,80.148615
6195,12.976662,80.157915
6196,12.751323,79.998951
6197,12.973682,80.153648
6198,12.980963,80.165745
6199,12.974882,80.155362
6200,12.975594,80.156326
6201,12.982166,80.167788
6202,12.976346,80.157438
6203,12.985559,80.173335
6204,12.985559,80.173335
6205,12.985559,80.173335
6206,12.985559,80.173335
6207,12.980172,80.163713
6208,12.983105,80.169403
6209,12.984213,80.171242
6210,12.984213,80.171242
6211,12.984213,80.171242
6212,12.989356,80.178536
6213,12.727364,79.982646
6214,12.727364,79.982646
6215,12.99069,80.180329
6216,12.991861,80.181868
6217,12.719116,79.981055
6218,12.995673,80.188704
6219,12.995673,80.188704
6220,12.995673,80.188704
6221,12.995673,80.188704
6222,12.71626,79.98074
6223,12.71626,79.98074
6224,12.712139,79.979348
6225,12.706591,79.977415
6226,12.706591,79.977415
6227,12.706591,79.977415
6228,13.001753,80.196232
6229,12.697249,79.976538
6230,12.694184,79.978722
6231,13.006697,80.20333
6232,13.008276,80.203615
6233,13.001454,80.195914
6234,13.007738,80.202856
6235,13.001762,80.196319
6236,13.001862,80.199728
6237,12.691242,79.980838
6238,13.009613,80.213354
6239,13.010152,80.214914
6240,13.007623,80.20455
6241,13.011786,80.219472
6242,13.007623,80.20455
6243,13.012343,80.221163
6244,13.012343,80.221163
6245,13.012343,80.221163
6246,13.012343,80.221163
6247,13.009716,80.213652
6248,13.009716,80.213652
6249,13.009716,80.213652
6250,13.009716,80.213652
6251,13.010143,80.214835
6252,13.010143,80.214835
6253,13.010143,80.214835
6254,13.010338,80.215857
6255,13.010338,80.215857
6256,13.010338,80.215857
6257,13.011303,80.218092
6258,13.011303,80.218092
6259,13.014891,80.225944
6260,13.011303,80.218092
6261,13.011303,80.218092
6262,13.011303,80.218092
6263,13.01176,80.219283
6264,13.014855,80.224404
6265,13.015427,80.225045
6266,13.024167,80.228306
6267,13.024167,80.228306
6268,13.024167,80.228306
6269,13.006657,80.241755
6270,13.006669,80.242446
6271,13.025887,80.23084
6272,13.025887,80.23084
6273,13.025887,80.23084
6274,12.666954,79.971391
6275,13.025887,80.23084
6276,13.029533,80.237123
6277,13.029533,80.237123
6278,13.030394,80.238498
6279,13.030394,80.238498
6280,13.006883,80.251173
6281,12.65577,79.941856
6282,13.006691,80.252136
6283,12.646707,79.940313
6284,13.007657,80.258732
6285,13.039166,80.246902
6286,13.040656,80.247163
6287,12.623395,79.928345
6288,12.61927,79.926937
6289,12.617843,79.926594
6290,12.609107,79.922203
6291,13.047134,80.248469
6292,13.047134,80.248469
6293,13.04834,80.249423
6294,13.051508,80.250221
6295,12.59383,79.919267
6296,13.020255,80.262546
6297,13.020898,80.262834
6298,13.020898,80.262834
6299,12.581032,79.918759
6300,12.565703,79.914509
6301,12.560608,79.911641
6302,12.559328,79.910925
6303,12.547484,79.905707
6304,13.057336,80.257715
6305,12.539859,79.90426
6306,13.057336,80.257715
6307,12.537169,79.903252
6308,13.057336,80.257715
6309,13.057336,80.257715
6310,12.513463,79.887198
6311,13.057336,80.257715
6312,13.057336,80.257715
6313,13.057336,80.257715
6314,13.041843,80.268137
6315,13.057336,80.257715
6316,13.057336,80.257715
6317,13.057336,80.257715
6318,12.509826,79.88486
6319,12.509126,79.884773
6320,13.060993,80.274284
6321,13.065042,80.273798
6322,12.501234,79.876329
6323,13.067221,80.273019
6324,13.067221,80.273019
6325,13.067221,80.273019
6326,13.067699,80.272458
6327,13.067699,80.272458
6328,13.067699,80.272458
6329,13.067699,80.272458
6330,12.500295,79.875373
6331,13.067699,80.272458
6332,13.067699,80.272458
6333,12.515805,79.887441
6334,12.528866,79.898824
6335,13.066827,80.254071
6336,13.066827,80.254071
6337,13.066827,80.254071
6338,13.067269,80.2537
6339,13.067269,80.2537
6340,13.067269,80.2537
6341,13.067269,80.2537
6342,13.068183,80.25261
6343,12.5498,79.90605
6344,12.551627,79.906739
6345,13.06376,80.260032
6346,12.557219,79.90957
6347,12.558774,79.910488
6348,13.06417,80.24909
6349,12.585567,79.919343
6350,13.067484,80.247967
6351,12.589829,79.919264
6352,12.607567,79.921202
6353,12.616397,79.926086
6354,12.656388,79.95465
6355,12.668186,79.958613
6356,12.676657,79.958439
6357,12.67873,79.958399
6358,12.702967,79.971088
6359,12.706798,79.975906
6360,12.71198,79.979143
6361,13.063628,80.250552
6362,12.737328,79.987757
6363,12.747423,79.995656
6364,12.76088,80.003407
6365,13.065254,80.240816
6366,12.781686,80.01241
6367,12.801446,80.024299
6368,12.801446,80.024299
6369,13.06655,80.230802
6370,12.818464,80.035526
6371,12.819238,80.036089
6372,12.828934,80.043875
6373,12.833458,80.048657
6374,12.833458,80.048657
6375,12.851302,80.065597
6376,13.074573,80.218654
6377,12.860189,80.072181
6378,13.077018,80.208071
6379,13.077018,80.208071
6380,13.077018,80.208071
6381,13.077018,80.208071
6382,13.076553,80.20417
6383,12.877093,80.084594
6384,13.076185,80.202087
6385,13.070423,80.182929
6386,13.070423,80.182929
6387,13.069723,80.181589
6388,13.069146,80.180727
6389,13.067021,80.175539
6390,13.067021,80.175539
6391,13.067021,80.175539
6392,13.067021,80.175539
6393,13.066465,80.174703
6394,13.064794,80.172247
6395,13.043554,80.149746
6396,13.043141,80.149697
6397,13.03918,80.149426
6398,13.036847,80.149269
6399,13.026973,80.144539
6400,13.022418,80.13889
6401,13.020932,80.137044
6402,13.019424,80.135215
6403,13.014877,80.129763
6404,13.006249,80.127384
6405,13.006249,80.127384
6406,12.995556,80.122797
6407,12.981752,80.120849
6408,12.975067,80.119422
6409,12.967986,80.118967
6410,12.963301,80.119218
6411,12.958626,80.119351
6412,12.954006,80.118778
6413,12.951396,80.115004
6414,12.948691,80.108323
6415,12.937728,80.099761
6416,12.937728,80.099761
6417,12.932954,80.099605
6418,12.930624,80.09984
6419,12.91462,80.10269
6420,12.904092,80.094778
6421,12.903333,80.09411
6422,12.903333,80.09411
6423,12.865763,80.074959
6424,12.863316,80.074038
6425,12.852558,80.066703
6426,12.850391,80.065186
6427,12.848346,80.063657
6428,12.845223,80.061148
6429,12.84167,80.057392
6430,12.890406,80.08467
6431,12.896385,80.088691
6432,12.90053,80.091722
6433,12.907309,80.096774
6434,12.812901,80.031885
6435,12.929206,80.120316
6436,12.771994,80.008218
6437,12.938605,80.129232
6438,12.752335,79.999606
6439,12.752335,79.999606
6440,12.743597,79.992792
6441,12.886036,80.082836
6442,12.896067,80.088417
6443,12.897974,80.089816
6444,12.956087,80.143013
6445,12.906595,80.096273
6446,12.958334,80.144259
6447,12.906595,80.096273
6448,12.909556,80.099263
6449,12.715006,79.980475
6450,12.969442,80.150103
6451,12.70359,79.972069
6452,12.917255,80.107523
6453,12.973143,80.152819
6454,12.701059,79.969238
6455,12.920025,80.110982
6456,12.697057,79.966961
6457,12.976928,80.158376
6458,12.978185,80.160194
6459,12.981354,80.166459
6460,12.674032,79.95864
6461,12.674032,79.95864
6462,12.657967,79.958974
6463,12.997855,80.191398
6464,12.657266,79.947081
6465,12.657566,79.94603
6466,12.928661,80.119804
6467,12.657848,79.944964
6468,12.657745,79.94311
6469,12.931324,80.122451
6470,12.651872,79.942013
6471,12.651872,79.942013
6472,12.931862,80.122953
6473,12.651872,79.942013
6474,12.935502,80.126488
6475,12.935908,80.126878
6476,12.937033,80.127865
6477,12.937033,80.127865
6478,12.940061,80.130519
6479,12.633978,79.932905
6480,12.947309,80.137051
6481,13.010543,80.216321
6482,12.947309,80.137051
6483,12.949223,80.138428
6484,13.011421,80.218396
6485,12.951155,80.140008
6486,12.951155,80.140008
6487,12.951155,80.140008
6488,12.952588,80.141102
6489,12.954536,80.142242
6490,12.621053,79.927407
6491,12.956229,80.143126
6492,12.960933,80.1455
6493,12.960933,80.1455
6494,12.610513,79.923017
6495,13.02316,80.227212
6496,12.968944,80.14985
6497,12.97562,80.15645
6498,12.596251,79.919574
6499,13.025935,80.230918
6500,12.593893,79.919332
6501,12.977024,80.158542
6502,12.97837,80.160494
6503,12.591614,79.919301
6504,12.979724,80.162438
6505,12.587042,79.919506
6506,12.584652,79.919433
6507,13.027943,80.23531
6508,12.580284,79.918497
6509,12.984071,80.171018
6510,12.985295,80.172953
6511,12.986618,80.174875
6512,12.576158,79.917141
6513,12.989329,80.178581
6514,13.033422,80.243772
6515,12.567237,79.914985
6516,12.990258,80.179782
6517,12.991384,80.181259
6518,12.993645,80.18478
6519,12.993645,80.18478
6520,12.559168,79.910818
6521,12.550064,79.906233
6522,12.547918,79.905808
6523,12.544216,79.905131
6524,12.999205,80.193147
6525,12.541453,79.904644
6526,12.540016,79.904376
6527,12.538453,79.904026
6528,13.00193,80.198476
6529,13.045407,80.248099
6530,13.002962,80.200716
6531,13.002962,80.200716
6532,13.002962,80.200716
6533,13.050004,80.249803
6534,12.525494,79.897282
6535,13.050004,80.249803
6536,13.053524,80.252538
6537,12.523957,79.896594
6538,13.05421,80.253511
6539,13.007566,80.203575
6540,12.520631,79.894209
6541,12.515253,79.886589
6542,13.009199,80.212307
6543,12.514665,79.885456
6544,13.061573,80.254428
6545,12.512551,79.883797
6546,13.011641,80.218932
6547,13.013622,80.222838
6548,13.016944,80.225221
6549,13.021782,80.226015
6550,13.024008,80.228103
6551,13.028946,80.23644
6552,13.02956,80.237152
6553,13.031233,80.239872
6554,13.031933,80.241352
6555,13.031933,80.241352
6556,13.032353,80.242138
6557,13.033916,80.244306
6558,13.034891,80.245663
6559,13.034891,80.245663
6560,13.04195,80.247349
6561,13.043724,80.247684
6562,13.043724,80.247684
6563,13.053295,80.252219
6564,13.055065,80.254561
6565,13.067345,80.270545
6566,12.527279,79.897998
6567,12.53277,79.900718
6568,12.53277,79.900718
6569,12.536396,79.902644
6570,12.53885,79.903965
6571,13.071961,80.259497
6572,13.07245,80.260056
6573,13.07245,80.260056
6574,12.546553,79.90541
6575,12.552073,79.906929
6576,12.554734,79.908127
6577,12.556012,79.908828
6578,12.591642,79.919207
6579,12.60181,79.920056
6580,13.060785,80.274376
6581,12.607625,79.921249
6582,13.057952,80.274087
6583,12.615226,79.925579
6584,13.056158,80.273929
6585,12.616558,79.926171
6586,12.615226,79.925579
6587,12.623436,79.928249
6588,13.053689,80.273767
6589,12.626104,79.929412
6590,13.052908,80.273704
6591,13.053162,80.271694
6592,13.053162,80.271694
6593,12.635364,79.933385
6594,12.636655,79.934115
6595,13.053243,80.270978
6596,12.639074,79.935678
6597,12.640318,79.93644
6598,13.053384,80.269187
6599,12.64534,79.939478
6600,12.650926,79.940402
6601,12.655271,79.940078
6602,13.050667,80.264142
6603,13.050667,80.264142
6604,13.049102,80.264455
6605,13.05248,80.251243
6606,13.051505,80.250296
6607,12.659206,79.962541
6608,13.047963,80.249321
6609,13.047963,80.249321
6610,13.042778,80.247712
6611,13.03741,80.246568
6612,13.036086,80.246276
6613,13.032744,80.267658
6614,13.034184,80.24496
6615,13.033373,80.243914
6616,13.031955,80.241742
6617,13.030848,80.239435
6618,13.029889,80.237713
6619,13.028403,80.235962
6620,13.0265,80.233022
6621,13.0265,80.233022
6622,13.023072,80.227288
6623,12.681405,79.981677
6624,13.023607,80.26425
6625,13.022206,80.263488
6626,13.022206,80.263488
6627,13.022206,80.263488
6628,13.022206,80.263488
6629,13.01421,80.226319
6630,12.68496,79.98345
6631,13.01335,80.226617
6632,12.686473,79.983306
6633,13.01103,80.224215
6634,13.014832,80.259348
6635,13.011371,80.21848
6636,13.012766,80.259266
6637,13.011757,80.259234
6638,13.009247,80.212617
6639,12.690879,79.980708
6640,13.008326,80.210114
6641,13.008079,80.20925
6642,13.00793,80.208299
6643,13.007773,80.207283
6644,13.007596,80.206208
6645,13.006812,80.204194
6646,13.006151,80.203198
6647,12.694756,79.97828
6648,12.694756,79.97828
6649,12.694756,79.97828
6650,13.005671,80.202279
6651,13.004867,80.201399
6652,13.003621,80.200962
6653,12.696073,79.977454
6654,13.00647,80.255402
6655,13.002506,80.200653
6656,13.001785,80.199856
6657,13.001775,80.198434
6658,13.001921,80.197042
6659,12.999998,80.194231
6660,12.995871,80.189134
6661,12.992828,80.183427
6662,12.701334,79.96918
6663,12.989712,80.179277
6664,12.988809,80.178133
6665,13.006582,80.242986
6666,13.006582,80.242986
6667,13.006592,80.24233
6668,12.986901,80.175449
6669,12.705813,79.974784
6670,12.708114,79.976768
6671,12.984766,80.172301
6672,13.006755,80.240457
6673,13.006918,80.239655
6674,12.982528,80.168633
6675,13.007054,80.238959
6676,13.007054,80.238959
6677,13.007054,80.238959
6678,12.714319,79.980163
6679,13.007862,80.23509
6680,12.978024,80.160144
6681,12.722927,79.98152
6682,12.726222,79.982336
6683,12.97437,80.154776
6684,12.727217,79.982504
6685,13.008672,80.230387
6686,13.008672,80.230387
6687,13.008672,80.230387
6688,13.008672,80.230387
6689,12.733465,79.983672
6690,12.735989,79.986791
6691,13.009565,80.22736
6692,12.738368,79.988492
6693,12.739557,79.98936
6694,13.009968,80.226459
6695,13.010347,80.22566
6696,12.971333,80.151061
6697,12.744832,79.993608
6698,12.74596,79.994476
6699,12.966208,80.14863
6700,13.01167,80.219454
6701,12.962035,80.146373
6702,12.962035,80.146373
6703,12.749363,79.997264
6704,12.961494,80.146077
6705,13.011356,80.218482
6706,12.960739,80.145659
6707,13.010502,80.216414
6708,12.754154,80.000596
6709,12.754154,80.000596
6710,13.009599,80.213535
6711,13.008846,80.211558
6712,13.008522,80.210652
6713,13.008522,80.210652
6714,13.008522,80.210652
6715,13.008522,80.210652
6716,12.955866,80.143016
6717,13.008036,80.209034
6718,12.762758,80.003904
6719,13.007277,80.20516
6720,12.766122,80.005273
6721,12.952482,80.141104
6722,12.766122,80.005273
6723,12.768637,80.006475
6724,12.950343,80.139545
6725,12.948865,80.13832
6726,12.78194,80.012532
6727,13.002789,80.200793
6728,13.002416,80.200604
6729,13.002416,80.200604
6730,13.001933,80.200063
6731,13.001756,80.199203
6732,12.943148,80.133857
6733,13.001967,80.197192
6734,13.001967,80.197192
6735,13.001457,80.196154
6736,12.790707,80.017266
6737,12.94399,80.1346
6738,13.000227,80.194499
6739,12.93738,80.128279
6740,12.93738,80.128279
6741,12.998102,80.191795
6742,12.795712,80.020465
6743,12.997333,80.190875
6744,12.996568,80.190012
6745,12.93296,80.124188
6746,12.995962,80.189356
6747,12.995962,80.189356
6748,12.995529,80.188617
6749,12.801164,80.02406
6750,12.93115,80.122417
6751,12.804818,80.026498
6752,12.992261,80.182516
6753,12.806042,80.027294
6754,12.929871,80.121151
6755,12.928984,80.120217
6756,12.808822,80.029076
6757,12.925344,80.116537
6758,12.817132,80.034647
6759,12.920235,80.111359
6760,12.984756,80.172279
6761,12.917433,80.107914
6762,12.984144,80.171271
6763,12.982785,80.168963
6764,12.982032,80.167728
6765,12.981344,80.166588
6766,12.832528,80.047664
6767,12.838053,80.053369
6768,12.976994,80.158574
6769,12.976263,80.157428
6770,12.97557,80.156434
6771,12.974604,80.155098
6772,12.974604,80.155098
6773,12.8411,80.056518
6774,12.974199,80.154505
6775,12.970387,80.150594
6776,12.904713,80.095246
6777,12.904038,80.094711
6778,12.852273,80.066284
6779,12.852273,80.066284
6780,12.899299,80.090998
6781,12.853995,80.067572
6782,12.856111,80.069133
6783,12.958317,80.144342
6784,12.858434,80.070941
6785,12.894738,80.087566
6786,12.859579,80.071809
6787,12.956126,80.143192
6788,12.955314,80.142779
6789,12.954583,80.142375
6790,12.888708,80.084092
6791,12.88648,80.083196
6792,12.88648,80.083196
6793,12.88547,80.082748
6794,12.950357,80.139579
6795,12.950357,80.139579
6796,12.868399,80.075827
6797,12.949681,80.139017
6798,12.947943,80.137598
6799,12.942524,80.133307
6800,12.942524,80.133307
6801,12.941979,80.132764
6802,12.940654,80.131303
6803,12.940654,80.131303
6804,12.939262,80.129953
6805,12.938419,80.129216
6806,12.877554,80.084741
6807,12.936822,80.127818
6808,12.934935,80.126101
6809,12.933894,80.125128
6810,12.932814,80.124088
6811,12.931543,80.122909
6812,12.931543,80.122909
6813,12.929392,80.120646
6814,12.928523,80.119743
6815,12.925054,80.116223
6816,12.925054,80.116223
6817,12.922138,80.113311
6818,12.920093,80.11118
6819,12.919175,80.110024
6820,12.918238,80.108879
6821,12.912801,80.101552
6822,12.910475,80.101005
6823,12.909577,80.099741
6824,12.90391,80.094569
6825,12.901241,80.092419
6826,12.901241,80.092419
6827,12.898932,80.090725
6828,12.898932,80.090725
6829,12.895675,80.088261
6830,12.88378,80.082166
6831,12.88105,80.08105
6832,12.88105,80.08105
6833,12.879874,80.080579
6834,12.876138,80.083204
6835,12.874855,80.083708
6836,12.873944,80.078181
6837,12.866648,80.075327
6838,12.866648,80.075327
6839,12.866648,80.075327
6840,12.864068,80.074398
6841,12.859196,80.071756
6842,12.857283,80.0703
6843,12.85562,80.069011
6844,12.854849,80.068446
6845,12.854849,80.068446
6846,12.845667,80.061618
6847,12.838212,80.053835
6848,12.836764,80.052314
6849,12.8309,80.04618
6850,12.829078,80.044308
6851,12.827284,80.042363
6852,12.823688,80.039409
6853,12.823688,80.039409
6854,12.822284,80.038458
6855,12.820583,80.03721
6856,12.793808,80.019437
6857,12.791492,80.01791
6858,12.768146,80.006377
6859,12.768146,80.006377
6860,12.761514,80.003721
6861,12.750884,79.998638
6862,12.749042,79.997189
6863,12.742923,79.992363
6864,12.741367,79.991031
6865,12.724152,79.982052
6866,12.723764,79.981936
6867,12.722472,79.981551
6868,12.697793,79.976337
6869,12.668911,79.973956
6870,12.657569,79.958472
6871,12.6576,79.945784
6872,12.6576,79.945784
6873,12.649684,79.941331
6874,12.648223,79.940852
6875,12.640447,79.936718
6876,12.640447,79.936718
6877,12.614185,79.925161
6878,12.606044,79.920934
6879,12.601974,79.920176
6880,12.599504,79.91992
6881,12.59718,79.919691
6882,12.594888,79.919443
6883,12.590413,79.919348
6884,12.588072,79.919427
6885,12.56235,79.912694
6886,12.556401,79.909247
6887,12.551148,79.906694
6888,12.531684,79.900428
6889,12.530362,79.899758
6890,12.530362,79.899758
6891,12.527171,79.898126
6892,12.513206,79.887001
6893,12.512142,79.886002
6894,12.505554,79.879791
6895,12.504064,79.878608
6896,12.497306,79.872904
6897,12.500558,79.875589
6898,12.507558,79.881116
6899,12.514395,79.88487
6900,12.524847,79.896868
6901,12.530888,79.899838
6902,12.534127,79.901249
6903,12.539597,79.904114
6904,12.544265,79.904967
6905,12.548507,79.905778
6906,12.562395,79.912516
6907,12.566737,79.914694
6908,12.571249,79.915928
6909,12.573501,79.916477
6910,12.584746,79.919314
6911,12.591876,79.91916
6912,12.594208,79.919233
6913,12.601076,79.919938
6914,12.603393,79.920233
6915,12.60707,79.921059
6916,12.610935,79.923112
6917,12.614996,79.92547
6918,12.617292,79.926373
6919,12.619246,79.92681
6920,12.629944,79.931031
6921,12.632579,79.932193
6922,12.634084,79.93284
6923,12.63772,79.934827
6924,12.641833,79.937392
6925,12.654508,79.940015
6926,12.656279,79.951135
6927,12.655913,79.953012
6928,12.655913,79.953012
6929,12.657172,79.956778
6930,12.657842,79.958438
6931,12.674185,79.958494
6932,12.678857,79.958432
6933,12.681081,79.958403
6934,12.68751,79.959736
6935,12.690652,79.9622
6936,12.699924,79.968494
6937,12.703467,79.971693
6938,12.708004,79.976689
6939,12.709602,79.97762
6940,12.714736,79.980264
6941,12.72396,79.981768
6942,12.72396,79.981768
6943,12.725849,79.982285
6944,12.730171,79.982745
6945,12.730171,79.982745
6946,12.744739,79.993503
6947,12.762531,80.003835
6948,12.762531,80.003835
6949,12.764676,80.004651
6950,12.776917,80.010321
6951,12.794943,80.01998
6952,12.801276,80.024157
6953,12.801276,80.024157
6954,12.807018,80.027917
6955,12.814285,80.032588
6956,12.816329,80.034031
6957,12.816329,80.034031
6958,12.820096,80.036728
6959,12.821807,80.037908
6960,12.825258,80.04037
6961,12.827071,80.04188
6962,12.831588,80.046646
